Time,ID,Name,Event Category,Event Action
202109192005,B1045,A1045,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192005,B1045,A1045,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192005,B1045,A1045,View Question List,Recent questions in Week 13(期末考) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192005,B1082,A1082,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109192006,B1082,A1082,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192006,B1055,A1055,View PDF,第六單元投影片 - PIPLS - /328987
202109192006,B1045,A1045,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192006,B1082,A1082,View Question,Week 12 Homework 2 - PIPLS - /333427/week-12-homework-2
202109192006,B1082,A1082,View Question,Week 12 Homework 1 - PIPLS - /333426/week-12-homework-1
202109192006,B1082,A1082,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109192006,B1045,A1045,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192006,B1082,A1082,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109192007,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192007,B1055,A1055,View PDF,第六單元投影片 - PIPLS - /328987
202109192007,B1023,A1023,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192007,B1045,A1045,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192007,B1045,A1045,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192007,B1023,A1023,View Question List,Recent questions in Week 13(期末考) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192008,B1028,A1028,View,第九單元 01 基本繪圖~線性圖 - PIPLS - /331366/01
202109192008,B1020,A1020,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192008,B1076,A1076,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192008,B1051,A1051,View PDF,第四單元投影片 - PIPLS - /288845
202109192008,B1035,A1035,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192008,B1020,A1020,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192008,B1076,A1076,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192009,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192009,B1076,A1076,View Resource,考試注意事項 - PIPLS - /333831
202109192009,B1008,A1008,View Resource,考試注意事項 - PIPLS - /333831
202109192010,B1032,A1032,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192010,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192010,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192010,B1044,A1044,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192010,B1032,A1032,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192010,B1076,A1076,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192010,B1032,A1032,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192010,B1008,A1008,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192011,B1017,A1017,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192011,B1017,A1017,View PDF,第三單元投影片 - PIPLS - /326271
202109192011,B1017,A1017,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192011,B1017,A1017,View Resource,第三單元投影片 - PIPLS - /326271
202109192012,B1055,A1055,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192012,B1055,A1055,View PDF,第四單元投影片 - PIPLS - /288845
202109192012,B1076,A1076,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192012,B1008,A1008,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192012,B1076,A1076,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192012,B1055,A1055,View Resource,第四單元投影片 - PIPLS - /288845
202109192013,B1055,A1055,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192013,B1055,A1055,View PDF,第四單元投影片 - PIPLS - /288845
202109192013,B1055,A1055,View PDF,第七單元投影片 - PIPLS - /330120
202109192013,B1008,A1008,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192013,B1055,A1055,View Resource,第七單元投影片 - PIPLS - /330120
202109192014,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192014,B1055,A1055,View PDF,第七單元投影片 - PIPLS - /330120
202109192014,B1008,A1008,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192015,B1083,A1083,View PDF,第九單元投影片 - PIPLS - /331376
202109192015,B1076,A1076,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192015,B1083,A1083,View Resource,第九單元投影片 - PIPLS - /331376
202109192016,B1008,A1008,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192016,B1008,A1008,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192016,B1008,A1008,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192016,B1008,A1008,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192017,B1076,A1076,View PDF,第四單元投影片 - PIPLS - /288845
202109192017,B1076,A1076,View Resource,第四單元投影片 - PIPLS - /288845
202109192018,B1055,A1055,Post Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192018,B1076,A1076,View PDF,第四單元投影片 - PIPLS - /288845
202109192018,B1034,A1034,View PDF,第六單元投影片 - PIPLS - /328987
202109192018,B1055,A1055,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192018,B1055,A1055,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192018,B1055,A1055,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192019,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192019,B1076,A1076,View PDF,第四單元投影片 - PIPLS - /288845
202109192019,B1020,A1020,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192019,B1008,A1008,View Resource,期末考試規定 - PIPLS - /333746
202109192020,B1076,A1076,View PDF,第四單元投影片 - PIPLS - /288845
202109192021,B1034,A1034,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192021,B1076,A1076,View PDF,第四單元投影片 - PIPLS - /288845
202109192021,B1034,A1034,View PDF,第三單元投影片 - PIPLS - /326271
202109192021,B1032,A1032,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192021,B1034,A1034,View Resource,第三單元投影片 - PIPLS - /326271
202109192022,B1023,A1023,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192023,B1023,A1023,View,第十二單元 01 檔案讀取 - PIPLS - /332900/01
202109192023,B1082,A1082,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192023,B1011,A1011,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192023,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192023,B1034,A1034,View PDF,第三單元投影片 - PIPLS - /326271
202109192023,B1082,A1082,View Resource,Week6 詳解 - PIPLS - /330880/week6
202109192023,B1011,A1011,View Resource,考試注意事項 - PIPLS - /333831
202109192025,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192025,B1017,A1017,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192025,B1023,A1023,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109192025,B1023,A1023,View Question List,Recent questions in Week 11 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-11
202109192025,B1017,A1017,View Resource,期末考試規定 - PIPLS - /333746
202109192025,B1023,A1023,View Resource,Week10 詳解 - PIPLS - /332892/week10
202109192025,B1017,A1017,View Resource,考試注意事項 - PIPLS - /333831
202109192026,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192026,B1055,A1055,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192026,B1034,A1034,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192026,B1008,A1008,View PDF,第六單元投影片 - PIPLS - /328987
202109192026,B1034,A1034,View PDF,第三單元投影片 - PIPLS - /326271
202109192026,B1008,A1008,View Question List,Week 4 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-4
202109192026,B1008,A1008,View Question List,Week 5 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-5
202109192026,B1008,A1008,View Resource,第五單元投影片 - PIPLS - /328108
202109192026,B1008,A1008,View Resource,第六單元投影片 - PIPLS - /328987
202109192027,B1008,A1008,View Error,QUESTION_OVERDUE - /327218/week-3-homework-4
202109192027,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192027,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192027,B1008,A1008,View PDF,第五單元投影片 - PIPLS - /328108
202109192027,B1008,A1008,View PDF,第四單元投影片 - PIPLS - /288845
202109192027,B1023,A1023,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192027,B1023,A1023,View Question List,Recent questions in Week 13(期末考) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192027,B1008,A1008,View Question List,Week 3 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-3
202109192027,B1034,A1034,View Resource,Week6 詳解 - PIPLS - /330880/week6
202109192027,B1008,A1008,View Resource,第四單元投影片 - PIPLS - /288845
202109192028,B1011,A1011,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192028,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192028,B1063,A1063,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192028,B1008,A1008,View PDF,第四單元投影片 - PIPLS - /288845
202109192028,B1023,A1023,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192028,B1063,A1063,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192028,B1011,A1011,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192028,B1063,A1063,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192028,B1008,A1008,View Question List,Week 3 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-3
202109192028,B1008,A1008,View Question List,Week 2 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-2
202109192028,B1008,A1008,View Resource,第三單元 00 單元大綱 - PIPLS - /326278/00
202109192028,B1063,A1063,View Resource,考試注意事項 - PIPLS - /333831
202109192029,B1082,A1082,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192029,B1008,A1008,View PDF,第三單元投影片 - PIPLS - /326271
202109192029,B1076,A1076,View PDF,第三單元投影片 - PIPLS - /326271
202109192029,B1009,A1009,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192029,B1008,A1008,View Resource,第三單元投影片 - PIPLS - /326271
202109192029,B1076,A1076,View Resource,第三單元投影片 - PIPLS - /326271
202109192030,B1082,A1082,View Error,QUESTION_OVERDUE - /330111/week-6-homework-4
202109192030,B1014,A1014,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192030,B1082,A1082,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192030,B1063,A1063,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192030,B1077,A1077,View PDF,第六單元投影片 - PIPLS - /328987
202109192030,B1014,A1014,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192031,B1077,A1077,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192032,B1013,A1013,Post Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192032,B1013,A1013,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192032,B1083,A1083,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192032,B1008,A1008,View PDF,第七單元投影片 - PIPLS - /330120
202109192032,B1083,A1083,View PDF,第一單元投影片 - PIPLS - /325895
202109192032,B1013,A1013,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192032,B1013,A1013,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192032,B1083,A1083,View Resource,第一單元投影片 - PIPLS - /325895
202109192033,B1077,A1077,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192033,B1013,A1013,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192033,B1008,A1008,View PDF,第七單元投影片 - PIPLS - /330120
202109192033,B1077,A1077,View PDF,第三單元投影片 - PIPLS - /326271
202109192033,B1083,A1083,View PDF,第一單元投影片 - PIPLS - /325895
202109192033,B1013,A1013,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192033,B1013,A1013,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192033,B1023,A1023,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192033,B1013,A1013,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192033,B1077,A1077,View Resource,第三單元投影片 - PIPLS - /326271
202109192034,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192034,B1021,A1021,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192034,B1083,A1083,View PDF,第一單元投影片 - PIPLS - /325895
202109192034,B1077,A1077,View PDF,第三單元投影片 - PIPLS - /326271
202109192034,B1008,A1008,View PDF,第七單元投影片 - PIPLS - /330120
202109192034,B1021,A1021,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192034,B1021,A1021,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192034,B1021,A1021,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192034,B1008,A1008,View Resource,Week6 詳解 - PIPLS - /330880/week6
202109192034,B1008,A1008,View Resource,Week8 詳解 - PIPLS - /331748/week8
202109192035,B1023,A1023,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192036,B1013,A1013,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192036,B1023,A1023,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192036,B1082,A1082,View Resource,考試注意事項 - PIPLS - /333831
202109192037,B1035,A1035,View Error,QUESTION_OVERDUE - /328979/week-5-homework-6
202109192037,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192037,B1083,A1083,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192037,B1083,A1083,View PDF,第一單元投影片 - PIPLS - /325895
202109192037,B1023,A1023,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192037,B1032,A1032,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192037,B1083,A1083,View Resource,第一單元投影片 - PIPLS - /325895
202109192038,B1076,A1076,View PDF,第七單元投影片 - PIPLS - /330120
202109192038,B1083,A1083,View PDF,第一單元投影片 - PIPLS - /325895
202109192038,B1011,A1011,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192038,B1028,A1028,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192038,B1035,A1035,View Resource,Week3 詳解 - PIPLS - /328092/week3
202109192038,B1076,A1076,View Resource,第七單元投影片 - PIPLS - /330120
202109192039,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192039,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192039,B1076,A1076,View PDF,第七單元投影片 - PIPLS - /330120
202109192039,B1023,A1023,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192039,B1013,A1013,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192039,B1023,A1023,View Question List,Recent questions in Week 13(期末考) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192039,B1035,A1035,View Resource,Week3 詳解 - PIPLS - /328092/week3
202109192039,B1035,A1035,View Resource,Week4 詳解 - PIPLS - /328960/week4
202109192040,B1014,A1014,View Error,QUESTION_OVERDUE - /330886/week-7-homework-5
202109192040,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192040,B1035,A1035,View Resource,Week5 詳解 - PIPLS - /330110/week5
202109192040,B1035,A1035,View Resource,Week4 詳解 - PIPLS - /328960/week4
202109192041,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192041,B1076,A1076,View PDF,第四單元投影片 - PIPLS - /288845
202109192041,B1035,A1035,View Resource,Week6 詳解 - PIPLS - /330880/week6
202109192041,B1035,A1035,View Resource,Week5 詳解 - PIPLS - /330110/week5
202109192042,B1008,A1008,Post Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192042,B1007,A1007,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192042,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192042,B1082,A1082,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192042,B1076,A1076,View PDF,第四單元投影片 - PIPLS - /288845
202109192042,B1008,A1008,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192042,B1014,A1014,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109192042,B1014,A1014,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109192042,B1014,A1014,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109192042,B1082,A1082,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192042,B1014,A1014,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109192042,B1008,A1008,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192042,B1076,A1076,View Resource,第四單元投影片 - PIPLS - /288845
202109192042,B1007,A1007,View Resource,期末考試規定 - PIPLS - /333746
202109192042,B1008,A1008,View Resource,考試注意事項 - PIPLS - /333831
202109192042,B1007,A1007,View Resource,考試注意事項 - PIPLS - /333831
202109192043,B1011,A1011,Post Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192043,B1077,A1077,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192043,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192043,B1011,A1011,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192043,B1055,A1055,View PDF,第五單元投影片 - PIPLS - /328108
202109192043,B1077,A1077,View PDF,第三單元投影片 - PIPLS - /326271
202109192043,B1011,A1011,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192043,B1035,A1035,View Resource,Week7 詳解 - PIPLS - /331359/week7
202109192043,B1055,A1055,View Resource,第五單元投影片 - PIPLS - /328108
202109192044,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192044,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192044,B1077,A1077,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192044,B1077,A1077,View PDF,第四單元投影片 - PIPLS - /288845
202109192044,B1077,A1077,View PDF,第二單元投影片 - PIPLS - /326900
202109192044,B1076,A1076,View PDF,第四單元投影片 - PIPLS - /288845
202109192044,B1076,A1076,View PDF,第三單元投影片 - PIPLS - /326271
202109192044,B1023,A1023,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192044,B1011,A1011,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192044,B1023,A1023,View Question List,Recent questions in Week 13(期末考) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192044,B1077,A1077,View Resource,第三單元投影片 - PIPLS - /326271
202109192044,B1076,A1076,View Resource,第三單元投影片 - PIPLS - /326271
202109192044,B1035,A1035,View Resource,Week9 詳解 - PIPLS - /332268/week9
202109192044,B1077,A1077,View Resource,第二單元投影片 - PIPLS - /326900
202109192044,B1077,A1077,View Resource,第四單元投影片 - PIPLS - /288845
202109192045,B1023,A1023,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192045,B1063,A1063,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192045,B1077,A1077,View PDF,第二單元投影片 - PIPLS - /326900
202109192045,B1076,A1076,View PDF,第三單元投影片 - PIPLS - /326271
202109192045,B1076,A1076,View PDF,第二單元投影片 - PIPLS - /326900
202109192045,B1023,A1023,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192045,B1007,A1007,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192045,B1007,A1007,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192045,B1007,A1007,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192045,B1007,A1007,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192045,B1007,A1007,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192045,B1023,A1023,View Question List,Recent questions in Week 13(期末考) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192045,B1063,A1063,View Resource,第六單元 05 while迴圈一 - PIPLS - /328984/05-while
202109192045,B1063,A1063,View Resource,第六單元投影片 - PIPLS - /328987
202109192045,B1076,A1076,View Resource,第二單元投影片 - PIPLS - /326900
202109192046,B1021,A1021,View,第三單元 02 內建數值處理函式 - PIPLS - /326273/02
202109192046,B1021,A1021,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192046,B1077,A1077,View PDF,第二單元投影片 - PIPLS - /326900
202109192046,B1076,A1076,View PDF,第二單元投影片 - PIPLS - /326900
202109192046,B1021,A1021,View Question List,Week 12 (考前練習，不計分) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109192046,B1021,A1021,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109192047,B1077,A1077,View PDF,第二單元投影片 - PIPLS - /326900
202109192048,B1044,A1044,Post Answer,Final exam_程式題-1 - PIPLS - /////////////////////333810/final-exam-1
202109192048,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192048,B1034,A1034,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192048,B1034,A1034,View PDF,第八單元投影片 - PIPLS - /331420
202109192048,B1044,A1044,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192048,B1044,A1044,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192048,B1034,A1034,View Resource,第八單元投影片 - PIPLS - /331420
202109192049,B1014,A1014,Post Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192049,B1055,A1055,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192049,B1055,A1055,View PDF,第七單元投影片 - PIPLS - /330120
202109192049,B1034,A1034,View PDF,第八單元投影片 - PIPLS - /331420
202109192049,B1014,A1014,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192049,B1055,A1055,View Resource,第七單元投影片 - PIPLS - /330120
202109192050,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192050,B1014,A1014,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192050,B1055,A1055,View PDF,第七單元投影片 - PIPLS - /330120
202109192050,B1034,A1034,View PDF,第八單元投影片 - PIPLS - /331420
202109192050,B1037,A1037,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192050,B1037,A1037,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192050,B1044,A1044,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192050,B1037,A1037,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192050,B1014,A1014,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192050,B1037,A1037,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192051,B1008,A1008,View PDF,第三單元投影片 - PIPLS - /326271
202109192051,B1034,A1034,View PDF,第八單元投影片 - PIPLS - /331420
202109192052,B1077,A1077,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192052,B1034,A1034,View PDF,第八單元投影片 - PIPLS - /331420
202109192052,B1077,A1077,View PDF,第七單元投影片 - PIPLS - /330120
202109192052,B1082,A1082,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109192052,B1077,A1077,View Resource,第七單元投影片 - PIPLS - /330120
202109192053,B1028,A1028,View,第九單元 02 圖形屬性設定 - PIPLS - /331367/02
202109192053,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192053,B1063,A1063,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192053,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192053,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192053,B1034,A1034,View PDF,第八單元投影片 - PIPLS - /331420
202109192053,B1082,A1082,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109192053,B1082,A1082,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109192053,B1044,A1044,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192053,B1082,A1082,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109192053,B1082,A1082,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109192053,B1035,A1035,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192053,B1082,A1082,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109192053,B1082,A1082,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109192053,B1063,A1063,View Resource,第六單元投影片 - PIPLS - /328987
202109192053,B1063,A1063,View Resource,第七單元投影片 - PIPLS - /330120
202109192054,B1034,A1034,View PDF,第八單元投影片 - PIPLS - /331420
